TheTime,C2H6,CH4,H2O,CH3OH,CH4_A
3558355799,1.581765,2018.573,15140950,-59.40902,2018.479
3558355800,1.501523,2059.153,15116820,-57.92847,2059.095
3558355801,1.672205,2014.348,15217250,-57.75198,2014.604
3558355802,1.419232,2042.822,15163490,-57.8742,2042.686
3558355803,1.492018,2042.822,15188670,-55.91746,2061.237
3558355804,1.523529,2032.614,15196880,-55.44185,2032.633
3558355805,1.466953,2069.738,15176820,-53.51996,2069.69
3558355806,1.481375,2069.738,15176140,-59.81933,2058.946
3558355807,1.459488,2058.946,15196390,-58.77917,2049.715
3558355808,1.464223,2015.476,15173610,-56.43905,2015.413
3558355809,1.56654,2059.931,15185160,-55.87786,2059.97
3558355810,1.516736,2028.387,15226790,-58.19319,2028.49
3558355811,1.50101,2028.387,15129360,-54.58787,2037.443
3558355812,1.490672,2037.443,15172530,-54.08764,2043.608
3558355813,1.526567,2023.079,15169580,-57.74658,2023.069
3558355814,1.441415,2023.079,15212210,-58.20658,2040.098
3558355815,1.453352,2012.537,15196970,-57.69001,2012.495
3558355816,1.494795,2012.537,15141820,-55.92322,2013.445
3558355817,1.512756,2013.445,15205920,-57.76421,2028.339
3558355818,1.451866,2050.438,15152950,-52.6771,2050.299
3558355819,1.46968,2050.438,15191880,-57.11061,2034.031
3558355820,1.526233,1999.984,15206560,-55.01097,2000.019
3558355821,1.4528,1999.984,15149750,-52.62702,2008.478
3558355822,1.526037,2008.478,15137060,-55.00148,1999.422
3558355823,1.456674,2022.143,15179170,-52.92109,2022.256
3558355824,1.392891,2022.143,15132780,-55.00842,2024.762
3558355825,1.369964,2053.867,15120550,-57.12857,2053.837
3558355826,1.465237,1995.103,15135840,-54.99086,1995.135
3558355827,1.38863,2029.629,15162590,-53.64101,2029.708
3558355828,1.395229,2000.122,15116140,-57.11155,1999.995
3558355829,1.433632,2029.44,15081590,-50.92626,2029.354
3558355830,1.350054,2029.44,15146790,-52.38259,2041.557
3558355831,1.513329,2016.542,15153190,-50.74413,2016.557
3558355832,1.329845,2038.917,15161460,-57.08106,2038.944
3558355833,1.432981,1968.266,15163840,-52.23267,1968.263
3558355834,1.358059,1991.629,15152580,-52.22255,1991.609
3558355835,1.34658,2021.56,15126280,-56.66723,2021.491
3558355836,1.372763,1963.819,15145810,-55.78974,1963.86
3558355837,1.304679,2001.903,15094900,-51.2624,2001.779
3558355838,1.377805,2001.903,15110980,-52.68955,1984.522
3558355839,1.39303,1984.522,15109180,-50.77507,1966.604
3558355840,1.352787,1986.495,15124660,-51.16815,1986.537
3558355841,1.3993,1962.636,15090310,-52.81052,1962.544
3558355842,1.440069,1962.636,15010130,-50.64017,1966.811
3558355843,1.370179,1966.811,15031630,-54.1195,1974.35
3558355844,1.338983,1986.624,15150990,-53.47491,1986.934
3558355851,1.391152,1950.404,15105130,-51.01208,1950.284
3558355852,1.397297,1950.404,15108950,-50.62487,1963.875
3558355853,1.44343,1963.875,15052180,-54.00254,1947.3
3558355854,1.396043,1967.58,15042620,-48.76556,1967.557
3558355855,1.455291,1967.58,15078310,-51.81472,1962.745
3558355856,1.363985,1926.048,15095300,-54.23308,1926.087
3558355857,1.386891,1926.048,15069230,-51.39812,1919.948
3558355858,1.38932,1919.948,15091840,-51.10995,1914.816
3558355859,1.456311,1914.816,15077960,-52.93672,1916.951
3558355860,1.349002,1943.043,15058770,-49.81194,1942.997
3558355861,1.446002,1920.812,15089870,-51.39303,1920.885
3558355862,1.482322,1920.812,15097360,-47.66181,1916.225
3558355863,1.44612,1916.225,15068270,-49.00671,1911.507
3558355864,1.464455,1911.507,15037880,-47.1308,1916.221
3558355865,1.436405,1916.221,15033820,-45.35927,1906.865
3558355866,1.448881,1927.654,15070140,-52.63057,1927.747
3558355867,1.365099,1927.654,15026240,-45.84164,1926.502
3558355868,1.509224,1926.502,15052940,-48.27494,1938.461
3558355869,1.472457,1899.287,15082850,-51.15639,1899.358
3558355870,1.467758,1922.992,15023390,-45.56386,1922.849
3558355871,1.496954,1922.992,15046450,-44.60098,1906.071
3558355872,1.370237,1906.071,15069460,-51.11708,1889.741
3558355873,1.486612,1889.741,15007080,-51.84839,1893.403
3558355874,1.467733,1893.403,15072830,-48.53735,1899.473
3558355875,1.491205,1899.473,15002620,-43.97774,1891.973
3558355876,1.430068,1891.973,15002780,-48.16374,1889.79
3558355877,1.508321,1889.79,15048790,-45.27345,1899.736
3558355878,1.449995,1899.736,15019140,-44.96879,1881.969
3558355879,1.39724,1903.797,14986810,-52.12691,1903.719
3558355880,1.440162,1903.797,15004100,-47.26249,1905.902
3558355881,1.4542,1905.902,14983440,-49.38443,1887.424
3558355882,1.47256,1887.424,14990070,-45.95019,1873.246
3558355883,1.568712,1873.246,15021820,-48.28309,1887.196
3558355884,1.454501,1887.196,15004710,-44.55957,1870.691
3558355885,1.486283,1903.04,14991980,-47.69681,1903.012
3558355886,1.438125,1875.442,15035530,-49.36715,1875.543
3558355887,1.5124,1875.442,15067010,-49.17492,1887.523
3558355888,1.493002,1887.523,15053380,-46.31292,1881.683
3558355889,1.408528,1881.683,15032530,-51.25549,1870.88
3558355890,1.553315,1892.477,14974240,-44.56099,1892.336
3558355891,1.433229,1892.477,15000370,-47.38366,1881.382
3558355892,1.431828,1881.382,15031150,-44.64191,1868.199
3558355893,1.430582,1868.199,14995390,-47.85093,1882.693
3558355894,1.458935,1882.693,14981610,-44.72455,1890.459
3558355895,1.514936,1890.459,15046240,-47.04363,1895.301
3558355896,1.553664,1895.301,15021750,-44.69877,1904.39
3558355897,1.52501,1840.836,15041410,-47.1089,1840.877
3558355898,1.564585,1873.796,14960180,-46.3928,1873.606
3558355899,1.549954,1873.796,15027210,-43.04412,1875.975
3558355900,1.61165,1875.975,15013700,-42.79261,1867.322
3558355901,1.511332,1867.322,14978300,-43.6253,1870.54
3558355902,1.562686,1870.54,14991990,-44.22638,1876.185
3558355903,1.53644,1876.185,14999180,-46.71469,1862.416
3558355904,1.620321,1862.416,15044910,-44.48765,1862.262
3558355905,1.572724,1862.262,15016080,-44.76174,1848.937
3558355906,1.532019,1848.937,14976920,-40.59139,1836.47
3558355907,1.612945,1836.47,14980760,-40.4509,1836.106
3558355908,1.599709,1836.106,14990980,-40.86843,1831.817
3558355909,1.665844,1850.937,14985440,-36.52855,1850.925
3558355910,1.683729,1850.937,14989420,-41.30505,1865.229
3558355911,1.616956,1865.229,14941150,-40.9342,1848.251
3558355912,1.651174,1848.251,14946500,-38.42828,1841.097
3558355913,1.617657,1841.097,14932230,-37.62063,1848.912
3558355914,1.63483,1871.551,14973350,-37.58707,1871.654
3558355915,1.717875,1871.551,15010890,-41.88045,1858.922
3558355916,1.677214,1858.922,14997500,-40.9097,1842.707
3558355917,1.680433,1883.985,14944200,-40.22125,1883.858
3558355918,1.66408,1814.48,14978170,-38.45065,1814.551
3558355919,1.648377,1861.658,15017120,-39.07702,1861.763
3558355920,1.663393,1838.843,14999900,-39.07303,1838.796
3558355921,1.750279,1859.685,14966560,-37.32025,1859.608
3558355922,1.703795,1828.388,15026140,-38.73777,1828.525
3558355923,1.747416,1828.388,14992640,-40.03244,1842.983
3558355924,1.678751,1842.983,14939810,-39.15058,1830.188
3558355925,1.782721,1830.188,14961520,-37.14599,1833.386
3558355926,1.73156,1833.386,14938890,-39.46923,1841.047
3558355927,1.750459,1813.842,14916540,-36.49118,1813.786
3558355928,1.74614,1855.694,15000340,-36.36315,1855.902
3558355929,1.761696,1821.261,14945580,-39.13285,1821.125
3558355930,1.652531,1878.67,14965280,-39.23762,1878.726
3558355931,1.828874,1858.076,14949810,-36.9176,1858.032
3558355932,1.741354,1858.076,14927910,-33.76982,1852.463
3558355933,1.731008,1852.463,14922700,-32.11057,1847.174
3558355934,1.801647,1847.174,14949540,-32.9422,1841.034
3558355935,1.727864,1841.034,14922970,-35.84583,1845.728
3558355936,1.763283,1796.491,14940760,-31.60858,1796.528
3558355937,1.831613,1833.396,14921840,-34.04851,1833.359
3558355938,1.815462,1833.396,14899860,-26.87875,1828.82
3558355939,1.930838,1852.914,14944250,-30.07026,1853.023
3558355940,1.755059,1820.074,14944430,-32.58131,1820.069
3558355941,1.852452,1820.074,14932030,-28.87854,1835.989
3558355942,1.884747,1803.087,14859870,-29.29716,1802.915
3558355943,1.886778,1840.919,14901100,-32.15199,1841.024
3558355944,1.898298,1840.919,14900790,-28.50605,1827.736
3558355945,1.919723,1827.736,14914020,-33.22369,1843.586
3558355946,1.880375,1843.586,14835190,-25.27571,1844.591
3558355947,1.935221,1864.097,14865940,-27.46346,1864.173
3558355948,1.86949,1864.097,14852490,-33.22341,1848.309
3558355949,1.888854,1879.524,14848760,-32.22179,1879.518
3558355950,1.850464,1834.136,14878350,-32.84818,1834.201
3558355951,1.871367,1864.166,14825220,-24.84917,1864.044
3558355952,1.913182,1844.767,14838370,-26.99024,1844.795
3558355953,1.843115,1879.19,14835020,-26.7101,1879.187
3558355954,1.902535,1832.254,14819910,-25.82393,1832.211
3558355955,1.914472,1886.468,14818250,-26.68304,1886.472
3558355956,1.85756,1857.268,14772370,-27.21463,1857.15
3558355957,1.837732,1857.268,14826170,-25.58007,1861.247
3558355958,1.850907,1861.247,14818940,-28.05586,1850.869
3558355959,1.92474,1850.869,14824780,-23.30693,1856.482
3558355960,1.868957,1826.322,14767700,-27.14897,1826.183
3558355961,1.926255,1859.701,14750420,-23.80615,1859.665
3558355962,1.858459,1859.701,14751180,-26.76676,1869.639
3558355963,1.951415,1869.639,14753640,-19.9824,1858.103
3558355964,1.874245,1887.288,14747580,-25.11427,1887.276
3558355971,1.934365,1887.288,14721720,-22.99961,1883.335
3558355972,1.86368,1846.116,14739040,-23.04594,1846.155
3558355973,1.942254,1884.588,14752880,-23.1032,1884.629
3558355974,1.91838,1884.588,14745610,-23.06029,1870.775
3558355975,1.805286,1870.775,14724590,-21.4146,1862.435
3558355976,1.905232,1862.435,14683920,-22.62337,1877.544
3558355977,1.826564,1917.125,14694700,-20.1356,1917.155
3558355978,1.862358,1891.64,14715700,-19.91783,1891.686
3558355979,1.872375,1869.476,14702020,-23.14281,1869.443
3558355980,1.865975,1892.046,14706150,-17.72236,1892.06
3558355981,1.844495,1892.046,14705350,-20.12543,1901.784
3558355982,1.883738,1901.784,14708690,-18.646,1907.492
3558355983,1.871119,1907.492,14684290,-20.36738,1914.83
3558355984,1.885036,1914.83,14759430,-22.58459,1908.756
3558355985,1.973895,1908.756,14731660,-17.94433,1891.98
3558355986,1.919836,1891.98,14696430,-23.16935,1894.536
3558355987,1.890805,1858.749,14711390,-19.5185,1858.782
3558355988,1.816206,1916.648,14708610,-18.2626,1916.65
3558355989,1.909694,1884.461,14734500,-20.31469,1884.517
3558355990,1.865017,1919.623,14732020,-21.26492,1919.623
3558355991,1.903521,1919.623,14695960,-21.64748,1928.401
3558355992,1.857575,1928.401,14743110,-17.20848,1913.264
3558355993,1.875495,1913.264,14658800,-19.82309,1928.02
3558355994,1.838725,1928.02,14672500,-20.44152,1927.234
3558355995,1.958908,1905.945,14689530,-19.06323,1905.986
3558355996,1.845891,1905.945,14669990,-18.13318,1910.81
3558355997,1.837031,1910.81,14693940,-18.35718,1899.914
3558355998,1.827614,1899.914,14697460,-20.45558,1902.74
3558355999,1.895291,1924.753,14692150,-22.34264,1924.742
3558356000,1.84253,1924.753,14685780,-22.50723,1929.997
3558356001,1.834917,1929.997,14699910,-18.44998,1929.312
3558356002,1.810291,1898.533,14692200,-21.20105,1898.512
3558356003,1.88043,1952.796,14672160,-18.78245,1952.753
3558356004,1.840676,1933.004,14650330,-18.8683,1932.943
3558356005,1.755494,1933.004,14667710,-17.88866,1928.012
3558356006,1.777819,1928.012,14665920,-17.62086,1934.849
3558356007,1.766784,1934.849,14637830,-19.51029,1954.127
3558356008,1.878455,1954.127,14657090,-19.7653,1942.162
3558356009,1.799008,1993.524,14657800,-21.42224,1993.53
3558356010,1.859459,1920.879,14679670,-19.71407,1920.923
3558356011,1.762927,1954.164,14652120,-19.44763,1954.104
3558356012,1.803213,1977.744,14664120,-22.27175,1977.775
3558356013,1.848843,1941.928,14707190,-18.49379,1942.032
3558356014,1.823646,1941.928,14662590,-16.5775,1943.945
3558356015,1.86328,1943.945,14670990,-20.75897,1954.859
3558356016,1.857265,1954.859,14687740,-18.32523,1953.019
3558356017,1.776982,1980.968,14647690,-20.82592,1980.867
3558356018,1.863672,1930.206,14708060,-20.31553,1930.351
3558356019,1.864736,1965.494,14691260,-18.52952,1965.458
3558356020,1.857274,1965.494,14665580,-18.31395,1968.957
3558356021,1.896596,1968.957,14652310,-20.59883,1986.316
3558356022,1.787289,1956.609,14697940,-21.29026,1956.723
3558356023,1.840274,1956.609,14685430,-15.94708,1951.937
3558356024,1.798167,1971.78,14673720,-22.14008,1971.751
3558356025,1.825127,1971.78,14655110,-20.79334,1967.975
3558356026,1.779339,1967.975,14636770,-20.08065,1952.656
3558356027,1.846986,1952.656,14620120,-15.77041,1963.443
3558356028,1.790607,1997.957,14676100,-24.09906,1998.106
3558356029,1.779857,1997.957,14662720,-18.55528,1981.083
3558356030,1.795759,2004.787,14657600,-17.18062,2004.775
3558356031,1.860054,1941.798,14683540,-22.39388,1941.856
3558356032,1.884973,1996.95,14657200,-19.185,1996.892
3558356033,1.878869,1973.469,14673930,-20.03381,1973.505
3558356034,1.83061,1995.272,14645440,-19.29614,1995.202
3558356035,1.722682,1995.272,14644330,-21.37793,1981.904
3558356036,1.836508,1981.904,14642880,-21.35088,1999.839
3558356037,1.829438,1999.839,14615090,-16.57458,1990.059
3558356038,1.703025,1990.059,14655290,-22.27713,2002.392
3558356039,1.793956,2037.439,14611800,-19.93969,2037.326
3558356040,1.843211,2037.439,14612360,-23.65969,2034.714
3558356041,1.872927,2003.846,14682570,-23.764,2004.027
3558356042,1.854646,2011.393,14562500,-17.76088,2011.082
3558356043,1.852836,2011.393,14653450,-23.5578,2011.146
3558356044,1.74449,2011.146,14617230,-20.48851,2001.097
3558356045,1.764074,2001.097,14621680,-22.86545,1998.464
3558356046,1.795628,1998.464,14651080,-18.45041,2012.916
3558356047,1.88415,2012.916,14570120,-16.52185,2000.478
3558356048,1.857678,2033.068,14555140,-16.35618,2033.031
3558356049,1.862082,2010.838,14572460,-15.9328,2010.878
3558356050,1.860017,2050.064,14628810,-22.5515,2050.221
3558356051,1.749318,2021.357,14616270,-23.52151,2021.318
3558356052,1.809013,2021.357,14610200,-16.79705,2020.857
3558356053,1.926756,2020.857,14603650,-17.13808,2017.778
3558356054,1.95696,2017.778,14660760,-16.76083,2036.777
3558356055,1.899918,2036.777,14619100,-19.24292,2051.138
3558356056,1.740635,2005.215,14616800,-22.48123,2005.205
3558356057,1.762988,2025.775,14580610,-19.88759,2025.685
3558356058,1.817282,2025.775,14597670,-23.62691,2018.235
3558356059,1.777007,2018.235,14578500,-27.1379,2015.29
3558356060,1.822502,2052.648,14602450,-21.12172,2052.716
3558356061,1.823015,2052.648,14573690,-16.17806,2050.331
3558356062,1.808664,2025.711,14653330,-24.50955,2025.919
3558356063,1.821583,2025.711,14625630,-22.21656,2037.565
3558356064,1.785457,2037.565,14579930,-28.82285,2045.333
3558356065,1.774355,2080.646,14607300,-29.35003,2080.724
3558356066,1.830855,2053.791,14585930,-27.06158,2053.728
3558356067,1.73729,2053.791,14610870,-27.37482,2052.918
3558356068,1.826535,2021.875,14561620,-25.18462,2021.743
3558356069,1.972003,2054.086,14581870,-20.10717,2054.146
3558356070,1.849738,2054.086,14618080,-21.2628,2071.129
3558356071,1.92592,2071.129,14630950,-22.82204,2061.229
3558356072,1.853477,2061.229,14637840,-29.41609,2054.287
3558356073,1.860178,2054.287,14654690,-26.80323,2036.905
3558356074,1.711468,2036.905,14619690,-29.99544,2026.967
3558356075,1.823766,2056.263,14602590,-32.47068,2056.22
3558356076,1.752434,2056.263,14629990,-30.5287,2045.067
3558356077,1.738874,2078.932,14596680,-32.9637,2078.845
3558356078,1.806007,2055.376,14603820,-25.07312,2055.389
3558356079,1.819631,2079.288,14653960,-30.36442,2079.429
3558356080,1.872983,2079.288,14671140,-25.06816,2060.601
3558356081,1.819495,2060.601,14615120,-23.0848,2061.619
3558356082,1.806352,2061.619,14633200,-30.82548,2048.057
3558356083,1.749355,2048.057,14645570,-30.75821,2058.725
3558356084,1.869793,2058.725,14590950,-29.36411,2047.419
3558356090,1.840016,2073.749,14660330,-33.36181,2073.938
3558356091,1.810349,2073.749,14588280,-30.48163,2073.39
3558356092,1.895649,2073.39,14628910,-24.61967,2074.922
3558356093,1.905835,2074.922,14610840,-29.62959,2090.29
3558356094,1.825571,2066.907,14605790,-27.45967,2066.891
3558356095,1.839548,2066.907,14629240,-27.58488,2070.133
3558356096,1.766409,2094.436,14633930,-32.24595,2094.451
3558356097,1.799183,2094.436,14585340,-29.47985,2083.828
3558356098,1.910474,2083.828,14619480,-27.32217,2088.342
3558356099,1.877761,2033.643,14687760,-30.76814,2033.818
3558356100,1.886286,2069.636,14634680,-30.79522,2069.502
3558356101,1.877274,2069.636,14606210,-26.93584,2069.721
3558356102,1.923362,2069.721,14650910,-27.97884,2065.561
3558356103,1.824217,2122.54,14591790,-29.59096,2122.382
3558356104,1.963919,2070.127,14627290,-29.42085,2070.212
3558356105,1.893578,2091.911,14659560,-26.57511,2092.006
3558356106,1.910253,2053.4,14638500,-29.7282,2053.338
3558356107,1.840635,2053.4,14658000,-30.68107,2059.398
3558356108,1.892053,2059.398,14616350,-28.01861,2047.556
3558356109,1.87208,2047.556,14573420,-26.63747,2033.566
3558356110,1.869461,2070.187,14653760,-27.54525,2070.407
3558356111,1.882914,2048.227,14629540,-30.58624,2048.157
3558356112,1.819758,2048.227,14656990,-30.09954,2055.092
3558356113,1.789932,2055.092,14652670,-30.71896,2071.726
3558356114,1.825632,2071.726,14630770,-30.63793,2057.793
3558356115,1.838199,2057.793,14573810,-28.32766,2048.617
3558356116,1.833263,2048.617,14620240,-30.52276,2060.657
3558356117,1.872313,2084.614,14651610,-32.44829,2084.701
3558356118,1.919402,2036.762,14656390,-38.20265,2036.768
3558356119,1.825442,2036.762,14650120,-30.72015,2033.59
3558356120,1.800295,2033.59,14616980,-26.70821,2035.111
3558356121,1.830079,2035.111,14656560,-28.95217,2052.287
3558356122,1.828256,2080.426,14597460,-27.15326,2080.27
3558356123,1.771641,2058.064,14630830,-28.5131,2058.149
3558356124,1.823141,2037.42,14630260,-34.16486,2037.419
3558356125,1.828628,2078.642,14627660,-36.99016,2078.641
3558356126,1.821721,2078.642,14663350,-33.21236,2066.356
3558356127,1.866883,2066.356,14645890,-38.14357,2068.303
3558356128,1.7872,2068.302,14670860,-37.31082,2066.67
3558356129,1.844867,2066.67,14581100,-37.26416,2054.99
3558356130,1.864993,2054.99,14649910,-31.7445,2057.786
3558356131,1.809099,2006.034,14607470,-31.71276,2005.919
3558356132,1.81278,2063.427,14624250,-35.31271,2063.482
3558356133,1.903507,2063.427,14636960,-32.78962,2047.005
3558356134,1.799866,2047.005,14644670,-37.00663,2053.73
3558356135,1.790883,2053.729,14652540,-30.43402,2038.965
3558356136,1.810623,2038.964,14604320,-35.92592,2054.76
3558356137,1.894617,2054.76,14635900,-40.49821,2067.699
3558356138,1.891237,2028.737,14629170,-29.31108,2028.716
3558356139,1.79951,2028.737,14670650,-35.79431,2013.803
3558356140,1.803148,2013.803,14675710,-35.30201,2016.419
3558356141,1.749282,2016.419,14641450,-31.89312,2028.977
3558356142,1.767798,2028.977,14687570,-34.31375,2035.644
3558356143,1.823839,1990.941,14639080,-30.15696,1990.812
3558356144,1.783594,2057.118,14722080,-35.87317,2057.35
3558356145,1.857524,1985.737,14671740,-30.02308,1985.595
3558356146,1.755424,2044.358,14680190,-36.61233,2044.393
3558356147,1.77564,1989.035,14627220,-33.1434,1988.888
